"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3120000","3120000-121-2020-00012","2020-12-21","","01","영업/정상","01","영업","","","","","","92.00","120-824","서울특별시 서대문구 연희동 731 현희빌딩","서울특별시 서대문구 홍제천로 178, 현희빌딩 2층 (연희동)","03661","당희","2025-03-10 16:55:33","U","2024-12-02 23:02:00.0","제과점영업","193998.112133595","452873.673274796","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-121-2020-00006","2020-05-01","","03","폐업","02","폐업","2025-03-10","","","","02  932 8243","21.12","139-816","서울특별시 노원구 상계동 177-86","서울특별시 노원구 상계로12길 22, 1층 좌측호 (상계동)","01696","성수동 꿀 꽈배기(노원점)","2025-03-10 15:49:18","U","2024-12-02 23:02:00.0","제과점영업","205995.482265839","461616.85013674","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-121-2025-00014","2025-03-10","","03","폐업","02","폐업","2025-03-14","","","","","","138-721","서울특별시 송파구 잠실동 40-1 롯데월드","서울특별시 송파구 올림픽로 240, 롯데백화점 잠실점 팝업존 지하1층 (잠실동)","05554","미라쥬양과점(대치점)","2025-03-15 04:15:10","U","2024-12-02 23:07:00.0","제과점영업","208589.363343145","445455.90405262","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-121-2025-00009","2025-03-10","","03","폐업","02","폐업","2025-03-13","","","","","","134-779","서울특별시 강동구 천호동 572 현대백화점","서울특별시 강동구 천호대로 1005, 현대백화점 지2층 (천호동)","05328","니커버커베이글 한시적영업","2025-03-14 04:15:11","U","2024-12-02 23:06:00.0","제과점영업","210929.919693661","448537.406728283","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-121-2025-00021","2025-05-02","","01","영업/정상","01","영업","","","","","","61.58","134-870","서울특별시 강동구 천호동 362-40","서울특별시 강동구 올림픽로80길 47, 1층 101호 (천호동)","05324","라미듀빵","2025-06-10 09:23:04","U","2024-12-05 23:02:00.0","제과점영업","211233.504185737","448976.896608257","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-121-2025-00027","2025-05-07","","01","영업/정상","01","영업","","","","","","162.00","137-896","서울특별시 서초구 양재동 317-8 1층","서울특별시 서초구 마방로2길 81, 1층 (양재동)","06779","실로암","2025-05-07 13:16:24","I","2024-12-05 00:09:00.0","제과점영업","203452.511792306","440875.986487027","","","","","","","","","","","","","","","","","","",""
"3200000","3200000-121-2009-00006","2009-04-30","","01","영업/정상","01","영업","","","","","07082893334","56.47","151-811","서울특별시 관악구 봉천동 859-32 지상1층","서울특별시 관악구 봉천로 475 (봉천동,지상1층)","08745","파리바게뜨 서울대입구역점","2025-06-17 11:20:03","U","2024-12-05 23:09:00.0","제과점영업","195772.654731246","442240.235401069","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-121-2024-00035","2024-05-21","","03","폐업","02","폐업","2025-05-07","","","","","28.56","138-854","서울특별시 송파구 송파동 195-6","서울특별시 송파구 송파대로38길 2-9, 1층 103호 (송파동)","05676","이안코(Ianco)","2025-05-07 16:13:39","U","2024-12-05 00:09:00.0","제과점영업","209874.323833176","444219.954901304","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-121-2016-00021","2016-07-07","","03","폐업","02","폐업","2025-05-07","","","","","35.00","138-858","서울특별시 송파구 오금동 82-7","서울특별시 송파구 중대로34길 5, 지상1층 (오금동)","05724","라향","2025-05-07 10:24:44","U","2024-12-05 00:09:00.0","제과점영업","211675.246169256","444876.847985206","","","","","","","","","","","","","","","","","","",""
"3000000","3000000-121-2025-00007","2025-05-02","","01","영업/정상","01","영업","","","","","","6.60","110-805","서울특별시 종로구 누하동 90-1","서울특별시 종로구 필운대로5나길 20-12, 1층 (누하동)","03037","풍류","2025-05-02 14:36:25","I","2024-12-05 00:04:00.0","제과점영업","197055.221190691","453108.511090886","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2025-00071","2025-05-02","","03","폐업","02","폐업","2025-05-31","","","","","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 (압구정동)","06008","(주)이야이야앤프렌즈(한시적)","2025-06-01 04:15:10","U","2024-12-06 00:03:00.0","제과점영업","203470.848439305","447369.579851952","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2025-00072","2025-05-02","","03","폐업","02","폐업","2025-05-29","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 (삼성동)","06164","잠실바게트(한시적)","2025-05-30 04:15:09","U","2024-12-06 00:01:00.0","제과점영업","205210.358779172","445154.42225208","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2025-00073","2025-05-07","","03","폐업","02","폐업","2025-05-18","","","","","0.00","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점","서울특별시 강남구 압구정로 343, 갤러리아백화점 갤러리아명품관지하1층 (압구정동)","06008","해피해피케이크(한시적)","2025-05-19 04:15:09","U","2024-12-04 22:01:00.0","제과점영업","203470.848439305","447369.579851952","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-121-2025-00003","2025-03-11","","03","폐업","02","폐업","2025-04-20","","","","0222765198","","139-050","서울특별시 노원구 월계동 333-1 월계트레이더스","서울특별시 노원구 마들로3길 17, 월계트레이더스 1층 (월계동)","01906","SPC삼립 교대역점","2025-04-21 04:15:09","U","2024-12-03 22:03:00.0","제과점영업","205391.070378059","458333.989216339","","","","","","","","","","","","","","","","","","",""
"3150000","3150000-121-2004-00008","2004-06-24","","01","영업/정상","01","영업","","","","","0226942626","99.00","157-924","서울특별시 강서구 화곡동 1065-14 1층 102일부~103호","서울특별시 강서구 화곡로 161, 1층 102호일부~103호 (화곡동, 3동)","07714","파리바게뜨 화곡역점","2025-05-07 11:17:49","U","2024-12-05 00:09:00.0","제과점영업","185712.852329857","448856.181147257","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-121-2025-00015","2025-03-11","","01","영업/정상","01","영업","","","","","","43.83","138-828","서울특별시 송파구 방이동 65-6 국제빌딩","서울특별시 송파구 오금로 95, 국제빌딩 1층 101호 (방이동)","05548","끄네들로","2025-03-11 16:38:08","I","2024-12-02 23:03:00.0","제과점영업","209451.74737692","445731.246684667","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2025-00029","2025-03-11","","03","폐업","02","폐업","2025-03-27","","","","","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층 식품관 일부호 (압구정동)","06008","보리수파리(한시적)","2025-03-28 04:15:10","U","2024-12-02 21:00:00.0","제과점영업","203470.848439305","447369.579851952","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2025-00030","2025-03-11","","01","영업/정상","01","영업","","","","","","20.00","135-907","서울특별시 강남구 역삼동 614-2","서울특별시 강남구 강남대로110길 51, 지하1층 (역삼동)","06127","힉스커피","2025-03-11 16:54:08","I","2024-12-02 23:03:00.0","제과점영업","202501.80715229","444622.014096713","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-121-2019-00015","2019-10-28","","01","영업/정상","01","영업","","","","","","229.00","100-864","서울특별시 중구 태평로2가 23 더 플라자","서울특별시 중구 소공로 119, 더 플라자 지하1,2층 (태평로2가)","04525","블랑제리 더 플라자","2025-03-11 13:29:04","U","2024-12-02 23:03:00.0","제과점영업","197979.021229862","451376.783371586","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2015-00024","2015-03-09","","01","영업/정상","01","영업","","","","","","14.17","135-270","서울특별시 강남구 도곡동 527-3","서울특별시 강남구 선릉로 225, 1층 108-2호 (도곡동, 렉슬상가)","06276","파리바게뜨도곡렉슬점","2025-03-11 11:33:07","U","2024-12-02 23:03:00.0","제과점영업","204586.370038998","443682.974096","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2008-00001","2008-01-04","","01","영업/정상","01","영업","","","","","","40.00","135-270","서울특별시 강남구 도곡동 527-3 렉슬상가127호","서울특별시 강남구 선릉로 225 (도곡동,렉슬상가127호)","06276","파리바게뜨도곡렉슬점","2025-03-11 11:30:17","U","2024-12-02 23:03:00.0","제과점영업","204586.370038998","443682.974096","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-121-2025-00009","2025-02-24","","03","폐업","02","폐업","2025-03-11","","","","","3.30","100-747","서울특별시 중구 충무로1가 52-5 신세계백화점건물","서울특별시 중구 소공로 63, 신세계백화점건물 지하1층 (충무로1가)","04530","온리디스베이커리","2025-03-12 04:15:08","U","2024-12-02 23:04:00.0","제과점영업","198263.90839194","450960.762964932","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-121-2024-00018","2024-02-07","","03","폐업","02","폐업","2025-03-12","","","","","6.90","137-713","서울특별시 서초구 반포동 19-3 신세계백화점 강남점 지하1층 식품관","서울특별시 서초구 신반포로 176, 신세계백화점 강남점 지하1층 식품관 (반포동)","06546","콘디토리오븐","2025-03-12 16:26:02","U","2024-12-02 23:04:00.0","제과점영업","200250.447804795","444683.220506107","","","","","","","","","","","","","","","","","","",""
"3030000","3030000-121-2023-00026","2023-10-27","","01","영업/정상","01","영업","","","","","","21.00","133-835","서울특별시 성동구 성수동2가 316-59 삼일금속영업부","서울특별시 성동구 연무장길 33, 삼일금속영업부 지하1층 102호 (성수동2가)","04782","킨포크 KINFOLK","2025-03-12 17:04:48","U","2024-12-02 23:04:00.0","제과점영업","204641.886653149","448992.726704015","","","","","","","","","","","","","","","","","","",""
"3200000","3200000-121-2025-00014","2025-09-19","","03","폐업","02","폐업","2025-09-20","","","","","","151-881","서울특별시 관악구 신림동 706-22 남강빌딩","서울특별시 관악구 난곡로 197, 남강빌딩 1층 (신림동)","08858","주식회사 에이치티에스호텔앤푸드","2025-09-21 04:15:09","U","2024-12-08 22:03:00.0","제과점영업","192759.647509281","441154.136417329","","","","","","","","","","","","","","","","","","",""
"3060000","3060000-121-2025-00008","2025-09-19","","01","영업/정상","01","영업","","","","","","34.50","131-867","서울특별시 중랑구 신내동 786 동성타워프라자","서울특별시 중랑구 봉화산로 221, 1층 102호 (신내동, 동성타워프라자)","02054","친밀베이커리","2025-09-19 15:21:20","I","2024-12-08 22:01:00.0","제과점영업","208520.092335397","456195.877460936","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-121-2025-00004","2025-03-12","","03","폐업","02","폐업","2025-03-20","","","","","","139-708","서울특별시 노원구 상계동 713 롯데백화점","서울특별시 노원구 동일로 1414, 롯데백화점 지하1층 (상계동)","01695","미라쥬양과점","2025-03-21 04:15:10","U","2024-12-02 22:03:00.0","제과점영업","205320.28476675","461419.881795004","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-121-2025-00012","2025-03-11","","03","폐업","02","폐업","2025-03-19","","","","","5.40","100-747","서울특별시 중구 충무로1가 52-5 신세계백화점건물","서울특별시 중구 소공로 63, 신세계백화점건물 지하1층 (충무로1가)","04530","동그리 앤 원플러스","2025-03-20 04:15:08","U","2024-12-02 22:02:00.0","제과점영업","198263.90839194","450960.762964932","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-121-2025-00012","2025-03-11","","03","폐업","02","폐업","2025-03-20","","","","","16.50","121-803","서울특별시 마포구 공덕동 249-18 맑은못","서울특별시 마포구 마포대로8안길 14, 지1층 01호 6호 (공덕동, 맑은못)","04211","동그리 앤 원플러스","2025-03-20 10:31:24","U","2024-12-02 22:02:00.0","제과점영업","195890.093186437","449389.132206658","","","","","","","","","","","","","","","","","","",""
